combination_id,entitlement_1,entitlement_2,entitlement_1_name,entitlement_2_name,frequency,log_frequency,is_rare,max_risk,min_risk,avg_risk,risk_difference,both_high_risk,max_criticality,avg_criticality,same_application,same_type,same_function,cross_function_high_risk,combined_risk_score,cluster,distance_to_center,is_anomaly,anomaly_score,batch_id,processing_timestamp
ENT030_ENT1239,ENT030,ENT1239,Execute_Customerprofiles,Admin_TreasuryManagementEuropebatchjobs,1,0.6931471805599453,1,8,8,8.0,0,1,9,8.0,0,0,1,1,64.0,0,1.3415978983047976,False,0.23754305822947294,132,2025-06-13 14:08:48.713705
ENT030_ENT1438,ENT030,ENT1438,Execute_Customerprofiles,Execute_RiskEngineAsiareports,1,0.6931471805599453,1,8,7,7.5,1,1,9,8.5,0,1,1,1,64.0,0,2.0114885025669906,False,0.35615375597780724,132,2025-06-13 14:08:48.713705
ENT030_ENT1448,ENT030,ENT1448,Execute_Customerprofiles,Admin_RiskEngineEuropereferencedata,2,1.0986122886681096,0,8,8,8.0,0,1,9,8.5,0,0,1,1,68.0,2,2.4220903560459885,False,0.42885483885318604,132,2025-06-13 14:08:48.713705
ENT030_ENT1546,ENT030,ENT1546,Execute_Customerprofiles,Admin_RegReportingAsiaconfigurationsettings,2,1.0986122886681096,0,8,8,8.0,0,1,9,8.0,0,0,1,1,64.0,2,2.165081277064204,False,0.3833488622179997,132,2025-06-13 14:08:48.713705
ENT030_ENT1567,ENT030,ENT1567,Execute_Customerprofiles,Admin_RegReportingEuropedashboards,2,1.0986122886681096,0,8,8,8.0,0,1,9,8.0,0,0,1,1,64.0,2,2.165081277064204,False,0.3833488622179997,132,2025-06-13 14:08:48.713705
ENT030_ENT1697,ENT030,ENT1697,Execute_Customerprofiles,Admin_FraudDetectionEuropedashboards,1,0.6931471805599453,1,8,8,8.0,0,1,9,9.0,0,0,1,1,72.0,0,2.34485569396219,False,0.4151796848775518,132,2025-06-13 14:08:48.713705
ENT030_ENT1849,ENT030,ENT1849,Execute_Customerprofiles,Write_CardManagementAmericasdashboards,1,0.6931471805599453,1,8,6,7.0,2,1,9,8.5,0,0,1,1,60.0,1,2.6194569003420582,False,0.46380052010649686,132,2025-06-13 14:08:48.713705
ENT030_ENT1875,ENT030,ENT1875,Execute_Customerprofiles,Execute_CardManagementAmericasuseraccounts,1,0.6931471805599453,1,8,7,7.5,1,1,9,8.5,0,1,1,1,64.0,0,2.0114885025669906,False,0.35615375597780724,132,2025-06-13 14:08:48.713705
ENT030_ENT2000,ENT030,ENT2000,Execute_Customerprofiles,Admin_WealthManagementAmericasconfigurationsettings,1,0.6931471805599453,1,8,8,8.0,0,1,9,8.0,0,0,1,1,64.0,0,1.3415978983047976,False,0.23754305822947294,132,2025-06-13 14:08:48.713705
ENT030_ENT320,ENT030,ENT320,Execute_Customerprofiles,Admin_Compliancedata,1,0.6931471805599453,1,8,8,8.0,0,1,9,8.0,0,0,1,1,64.0,0,1.3415978983047976,False,0.23754305822947294,132,2025-06-13 14:08:48.713705
