combination_id,entitlement_1,entitlement_2,entitlement_1_name,entitlement_2_name,frequency,log_frequency,is_rare,max_risk,min_risk,avg_risk,risk_difference,both_high_risk,max_criticality,avg_criticality,same_application,same_type,same_function,cross_function_high_risk,combined_risk_score,cluster,distance_to_center,is_anomaly,anomaly_score,batch_id,processing_timestamp
ENT041_ENT1161,ENT041,ENT1161,Admin_Wiretransfers,Write_TreasuryManagementAsiauseraccounts,1,0.6931471805599453,1,8,6,7.0,2,1,8,7.5,0,0,1,1,53.0,2,2.1340800374311026,False,0.27904791782531035,119,2025-06-13 14:05:55.663352
ENT041_ENT1618,ENT041,ENT1618,Admin_Wiretransfers,Admin_RegReportingAmericasauditlogs,1,0.6931471805599453,1,8,8,8.0,0,1,8,7.5,0,1,1,1,60.0,0,1.2631820423752984,False,0.16517108663996385,119,2025-06-13 14:05:55.663352
ENT041_ENT1626,ENT041,ENT1626,Admin_Wiretransfers,Write_RegReportingAmericasbatchjobs,1,0.6931471805599453,1,8,6,7.0,2,1,8,7.5,0,0,1,1,53.0,2,2.1340800374311026,False,0.27904791782531035,119,2025-06-13 14:05:55.663352
ENT041_ENT1740,ENT041,ENT1740,Admin_Wiretransfers,Admin_FraudDetectionAmericasnotifications,1,0.6931471805599453,1,8,8,8.0,0,1,9,8.5,0,1,1,1,68.0,0,1.80916446036669,False,0.23656262502533934,119,2025-06-13 14:05:55.663352
ENT041_ENT1779,ENT041,ENT1779,Admin_Wiretransfers,Admin_CardManagementAsiareferencedata,1,0.6931471805599453,1,8,8,8.0,0,1,8,8.0,0,1,1,1,64.0,0,1.276658706058777,False,0.16693326747392806,119,2025-06-13 14:05:55.663352
ENT041_ENT1909,ENT041,ENT1909,Admin_Wiretransfers,Admin_WealthManagementAsiaworkflowrules,1,0.6931471805599453,1,8,8,8.0,0,1,8,7.5,0,1,1,1,60.0,0,1.2631820423752984,False,0.16517108663996385,119,2025-06-13 14:05:55.663352
ENT041_ENT369,ENT041,ENT369,Admin_Wiretransfers,Execute_Cardaccounts,1,0.6931471805599453,1,8,7,7.5,1,1,8,8.0,0,0,1,1,60.0,0,1.5158297931337357,False,0.19820678706161027,119,2025-06-13 14:05:55.663352
ENT041_ENT397,ENT041,ENT397,Admin_Wiretransfers,Execute_PINinformation,1,0.6931471805599453,1,8,7,7.5,1,1,8,8.0,0,0,1,1,60.0,0,1.5158297931337357,False,0.19820678706161027,119,2025-06-13 14:05:55.663352
ENT041_ENT693,ENT041,ENT693,Admin_Wiretransfers,Execute_SharePointPortalsystemparameters,1,0.6931471805599453,1,8,5,6.5,3,1,8,6.0,0,0,1,1,42.0,2,1.8971490560330724,False,0.2480673098500754,119,2025-06-13 14:05:55.663352
ENT041_ENT866,ENT041,ENT866,Admin_Wiretransfers,Execute_CoreBankingEuropenotifications,1,0.6931471805599453,1,8,8,8.0,0,1,9,8.5,0,0,1,1,68.0,0,1.9380103009084595,False,0.25341024221542024,119,2025-06-13 14:05:55.663352
ENT041_ENT933,ENT041,ENT933,Admin_Wiretransfers,Write_PaymentHubAsiabatchjobs,1,0.6931471805599453,1,8,6,7.0,2,1,8,8.0,0,0,1,1,56.0,2,2.475926748299789,False,0.3237470908695254,119,2025-06-13 14:05:55.663352
ENT1161_ENT1193,ENT1161,ENT1193,Write_TreasuryManagementAsiauseraccounts,Admin_TreasuryManagementAsiaauditlogs,2,1.0986122886681096,0,8,6,7.0,2,1,7,7.0,1,0,1,1,49.0,2,5.012630694411919,True,0.6554412831613602,119,2025-06-13 14:05:55.663352
ENT1161_ENT1618,ENT1161,ENT1618,Write_TreasuryManagementAsiauseraccounts,Admin_RegReportingAmericasauditlogs,2,1.0986122886681096,0,8,6,7.0,2,1,7,7.0,0,0,1,1,49.0,2,1.7763484587719758,False,0.2322716721295988,119,2025-06-13 14:05:55.663352
ENT1161_ENT1626,ENT1161,ENT1626,Write_TreasuryManagementAsiauseraccounts,Write_RegReportingAmericasbatchjobs,2,1.0986122886681096,0,6,6,6.0,0,1,7,7.0,0,1,1,1,42.0,1,2.260228819202101,False,0.2955428731559316,119,2025-06-13 14:05:55.663352
ENT1161_ENT1740,ENT1161,ENT1740,Write_TreasuryManagementAsiauseraccounts,Admin_FraudDetectionAmericasnotifications,2,1.0986122886681096,0,8,6,7.0,2,1,9,8.0,0,0,1,1,57.0,3,1.891860018689857,False,0.2473757262018346,119,2025-06-13 14:05:55.663352
ENT1161_ENT1779,ENT1161,ENT1779,Write_TreasuryManagementAsiauseraccounts,Admin_CardManagementAsiareferencedata,1,0.6931471805599453,1,8,6,7.0,2,1,8,7.5,0,0,1,1,53.0,2,2.1340800374311026,False,0.27904791782531035,119,2025-06-13 14:05:55.663352
ENT1161_ENT1909,ENT1161,ENT1909,Write_TreasuryManagementAsiauseraccounts,Admin_WealthManagementAsiaworkflowrules,2,1.0986122886681096,0,8,6,7.0,2,1,7,7.0,0,0,1,1,49.0,2,1.7763484587719758,False,0.2322716721295988,119,2025-06-13 14:05:55.663352
ENT1161_ENT369,ENT1161,ENT369,Write_TreasuryManagementAsiauseraccounts,Execute_Cardaccounts,3,1.3862943611198906,0,7,6,6.5,1,1,8,7.5,0,0,1,1,49.0,3,2.0596893344239118,False,0.2693207424543689,119,2025-06-13 14:05:55.663352
ENT1161_ENT397,ENT1161,ENT397,Write_TreasuryManagementAsiauseraccounts,Execute_PINinformation,2,1.0986122886681096,0,7,6,6.5,1,1,8,7.5,0,0,1,1,49.0,3,2.344578534684835,False,0.3065722685215092,119,2025-06-13 14:05:55.663352
ENT1161_ENT693,ENT1161,ENT693,Write_TreasuryManagementAsiauseraccounts,Execute_SharePointPortalsystemparameters,2,1.0986122886681096,0,6,5,5.5,1,1,7,5.5,0,0,1,1,31.0,1,1.812369906280025,False,0.23698176254226885,119,2025-06-13 14:05:55.663352
ENT1161_ENT696,ENT1161,ENT696,Write_TreasuryManagementAsiauseraccounts,Execute_SharePointPortalnotifications,3,1.3862943611198906,0,6,5,5.5,1,1,7,5.5,0,0,1,1,31.0,1,1.671545292182861,False,0.21856782555156914,119,2025-06-13 14:05:55.663352
ENT1161_ENT816,ENT1161,ENT816,Write_TreasuryManagementAsiauseraccounts,Write_CoreBankingAsiadashboards,2,1.0986122886681096,0,7,6,6.5,1,1,9,8.0,0,1,1,1,52.5,3,2.7049916411326067,False,0.3536991452773907,119,2025-06-13 14:05:55.663352
ENT1161_ENT866,ENT1161,ENT866,Write_TreasuryManagementAsiauseraccounts,Execute_CoreBankingEuropenotifications,3,1.3862943611198906,0,8,6,7.0,2,1,9,8.0,0,0,1,1,57.0,3,1.5246002687104296,False,0.19935359641509648,119,2025-06-13 14:05:55.663352
ENT1161_ENT933,ENT1161,ENT933,Write_TreasuryManagementAsiauseraccounts,Write_PaymentHubAsiabatchjobs,1,0.6931471805599453,1,6,6,6.0,0,1,8,7.5,0,1,1,1,45.0,1,3.8626583232354195,True,0.5050732603576246,119,2025-06-13 14:05:55.663352
ENT1193_ENT1618,ENT1193,ENT1618,Admin_TreasuryManagementAsiaauditlogs,Admin_RegReportingAmericasauditlogs,1,0.6931471805599453,1,8,8,8.0,0,1,7,7.0,0,1,1,1,56.0,0,2.0719726635012123,False,0.27092688530883735,119,2025-06-13 14:05:55.663352
ENT1193_ENT1626,ENT1193,ENT1626,Admin_TreasuryManagementAsiaauditlogs,Write_RegReportingAmericasbatchjobs,2,1.0986122886681096,0,8,6,7.0,2,1,7,7.0,0,0,1,1,49.0,2,1.7763484587719758,False,0.2322716721295988,119,2025-06-13 14:05:55.663352
ENT1193_ENT1740,ENT1193,ENT1740,Admin_TreasuryManagementAsiaauditlogs,Admin_FraudDetectionAmericasnotifications,1,0.6931471805599453,1,8,8,8.0,0,1,9,8.0,0,1,1,1,64.0,0,1.5722174662030763,False,0.20557992325380045,119,2025-06-13 14:05:55.663352
ENT1193_ENT1909,ENT1193,ENT1909,Admin_TreasuryManagementAsiaauditlogs,Admin_WealthManagementAsiaworkflowrules,1,0.6931471805599453,1,8,8,8.0,0,1,7,7.0,0,1,1,1,56.0,0,2.0719726635012123,False,0.27092688530883735,119,2025-06-13 14:05:55.663352
ENT1193_ENT369,ENT1193,ENT369,Admin_TreasuryManagementAsiaauditlogs,Execute_Cardaccounts,1,0.6931471805599453,1,8,7,7.5,1,1,8,7.5,0,0,1,1,56.0,0,1.5972699990915316,False,0.20885574094393208,119,2025-06-13 14:05:55.663352
ENT1193_ENT397,ENT1193,ENT397,Admin_TreasuryManagementAsiaauditlogs,Execute_PINinformation,3,1.3862943611198906,0,8,7,7.5,1,1,8,7.5,0,0,1,1,56.0,3,1.1904075431315937,False,0.15565524275006898,119,2025-06-13 14:05:55.663352
ENT1193_ENT693,ENT1193,ENT693,Admin_TreasuryManagementAsiaauditlogs,Execute_SharePointPortalsystemparameters,1,0.6931471805599453,1,8,5,6.5,3,1,7,5.5,0,0,1,1,38.0,2,2.389837182519565,False,0.3124901962563438,119,2025-06-13 14:05:55.663352
ENT1193_ENT696,ENT1193,ENT696,Admin_TreasuryManagementAsiaauditlogs,Execute_SharePointPortalnotifications,3,1.3862943611198906,0,8,5,6.5,3,1,7,5.5,0,0,1,1,38.0,2,2.670289770582118,False,0.34916160003451696,119,2025-06-13 14:05:55.663352
ENT1193_ENT816,ENT1193,ENT816,Admin_TreasuryManagementAsiaauditlogs,Write_CoreBankingAsiadashboards,1,0.6931471805599453,1,8,7,7.5,1,1,9,8.0,0,0,1,1,59.5,0,1.7738995067852024,False,0.2319514522030838,119,2025-06-13 14:05:55.663352
ENT1193_ENT866,ENT1193,ENT866,Admin_TreasuryManagementAsiaauditlogs,Execute_CoreBankingEuropenotifications,4,1.6094379124341003,0,8,8,8.0,0,1,9,8.0,0,0,1,1,64.0,3,2.4279342750243935,False,0.3174716937410715,119,2025-06-13 14:05:55.663352
ENT1193_ENT933,ENT1193,ENT933,Admin_TreasuryManagementAsiaauditlogs,Write_PaymentHubAsiabatchjobs,2,1.0986122886681096,0,8,6,7.0,2,1,8,7.5,0,0,1,1,52.0,2,1.7755840592283525,False,0.23217172081695192,119,2025-06-13 14:05:55.663352
ENT1618_ENT1626,ENT1618,ENT1626,Admin_RegReportingAmericasauditlogs,Write_RegReportingAmericasbatchjobs,1,0.6931471805599453,1,8,6,7.0,2,1,7,7.0,1,0,1,1,49.0,2,5.1389199605278355,True,0.671954607936074,119,2025-06-13 14:05:55.663352
ENT1618_ENT1740,ENT1618,ENT1740,Admin_RegReportingAmericasauditlogs,Admin_FraudDetectionAmericasnotifications,2,1.0986122886681096,0,8,8,8.0,0,1,9,8.0,0,1,1,1,64.0,3,2.90868174936888,False,0.3803332450243545,119,2025-06-13 14:05:55.663352
ENT1618_ENT1779,ENT1618,ENT1779,Admin_RegReportingAmericasauditlogs,Admin_CardManagementAsiareferencedata,1,0.6931471805599453,1,8,8,8.0,0,1,8,7.5,0,1,1,1,60.0,0,1.2631820423752984,False,0.16517108663996385,119,2025-06-13 14:05:55.663352
ENT1618_ENT1909,ENT1618,ENT1909,Admin_RegReportingAmericasauditlogs,Admin_WealthManagementAsiaworkflowrules,1,0.6931471805599453,1,8,8,8.0,0,1,7,7.0,0,1,1,1,56.0,0,2.0719726635012123,False,0.27092688530883735,119,2025-06-13 14:05:55.663352
ENT1618_ENT369,ENT1618,ENT369,Admin_RegReportingAmericasauditlogs,Execute_Cardaccounts,1,0.6931471805599453,1,8,7,7.5,1,1,8,7.5,0,0,1,1,56.0,0,1.5972699990915316,False,0.20885574094393208,119,2025-06-13 14:05:55.663352
