combination_id,entitlement_1,entitlement_2,entitlement_1_name,entitlement_2_name,frequency,log_frequency,is_rare,max_risk,min_risk,avg_risk,risk_difference,both_high_risk,max_criticality,avg_criticality,same_application,same_type,same_function,cross_function_high_risk,combined_risk_score,cluster,distance_to_center,is_anomaly,anomaly_score,batch_id,processing_timestamp
ENT004_ENT019,ENT004,ENT019,Read_Customeraccounts,Execute_Accountsettings,5,1.791759469228055,0,8,6,7.0,2,1,9,9.0,1,0,1,1,63.0,3,4.03024914796248,True,0.6548076834824115,36,2025-06-13 14:06:44.829522
ENT004_ENT097,ENT004,ENT097,Read_Customeraccounts,Read_Preferences,7,2.0794415416798357,0,6,4,5.0,2,1,9,7.5,0,1,1,1,39.0,1,2.2034416811566815,False,0.3580003344597764,36,2025-06-13 14:06:44.829522
ENT004_ENT1070,ENT004,ENT1070,Read_Customeraccounts,Write_LoanOriginationSystemAsiaworkflowrules,5,1.791759469228055,0,6,6,6.0,0,1,9,8.5,0,0,1,1,51.0,1,2.7809944391736154,False,0.4518372089758695,36,2025-06-13 14:06:44.829522
ENT004_ENT1073,ENT004,ENT1073,Read_Customeraccounts,Admin_LoanOriginationSystemAsiasystemparameters,1,0.6931471805599453,1,8,6,7.0,2,1,9,8.5,0,0,1,1,59.0,4,1.4722078645745638,False,0.23919439866243036,36,2025-06-13 14:06:44.829522
ENT004_ENT1086,ENT004,ENT1086,Read_Customeraccounts,Read_LoanOriginationSystemEuropesystemparameters,8,2.1972245773362196,0,6,5,5.5,1,1,9,8.5,0,1,1,1,47.0,1,1.4433653347218418,False,0.23450825905535888,36,2025-06-13 14:06:44.829522
ENT004_ENT112,ENT004,ENT112,Read_Customeraccounts,Admin_Servicerequests,3,1.3862943611198906,0,7,6,6.5,1,1,9,7.5,0,0,1,1,48.0,2,2.362453760836163,False,0.383835544075361,36,2025-06-13 14:06:44.829522
ENT004_ENT1129,ENT004,ENT1129,Read_Customeraccounts,Read_LoanOriginationSystemAmericasbatchjobs,6,1.9459101490553132,0,6,5,5.5,1,1,9,8.5,0,1,1,1,47.0,1,1.4723262961854473,False,0.2392136406313327,36,2025-06-13 14:06:44.829522
ENT004_ENT1151,ENT004,ENT1151,Read_Customeraccounts,Read_LoanOriginationSystemAmericassystemparameters,8,2.1972245773362196,0,6,5,5.5,1,1,9,8.5,0,1,1,1,47.0,1,1.4433653347218418,False,0.23450825905535888,36,2025-06-13 14:06:44.829522
ENT004_ENT1157,ENT004,ENT1157,Read_Customeraccounts,Read_LoanOriginationSystemAmericasbatchjobs,8,2.1972245773362196,0,6,5,5.5,1,1,9,8.5,0,1,1,1,47.0,1,1.4433653347218418,False,0.23450825905535888,36,2025-06-13 14:06:44.829522
ENT004_ENT1286,ENT004,ENT1286,Read_Customeraccounts,Read_TradingPlatformAsiareferencedata,8,2.1972245773362196,0,6,6,6.0,0,1,9,9.0,0,1,1,1,54.0,1,2.5852723373962867,False,0.42003760270688395,36,2025-06-13 14:06:44.829522
ENT004_ENT1315,ENT004,ENT1315,Read_Customeraccounts,Admin_TradingPlatformAsiareferencedata,1,0.6931471805599453,1,8,6,7.0,2,1,9,9.0,0,0,1,1,63.0,4,2.068580964094149,False,0.33608907525706966,36,2025-06-13 14:06:44.829522
ENT004_ENT1693,ENT004,ENT1693,Read_Customeraccounts,Execute_FraudDetectionEuropesystemparameters,7,2.0794415416798357,0,8,6,7.0,2,1,9,9.0,0,0,1,1,63.0,3,1.5581355308361695,False,0.25315534599499356,36,2025-06-13 14:06:44.829522
ENT004_ENT929,ENT004,ENT929,Read_Customeraccounts,Execute_PaymentHubAsiaauditlogs,4,1.6094379124341003,0,7,6,6.5,1,1,9,8.5,0,0,1,1,55.0,3,1.8766569046146255,False,0.3049065492695976,36,2025-06-13 14:06:44.829522
ENT004_ENT966,ENT004,ENT966,Read_Customeraccounts,Write_PaymentHubEuropeconfigurationsettings,8,2.1972245773362196,0,6,6,6.0,0,1,9,8.5,0,0,1,1,51.0,1,2.6338994597918504,False,0.42793820939427757,36,2025-06-13 14:06:44.829522
ENT019_ENT097,ENT019,ENT097,Execute_Accountsettings,Read_Preferences,4,1.6094379124341003,0,8,4,6.0,4,1,9,7.5,0,0,1,1,48.0,3,2.8786364694517745,False,0.4677014271196248,36,2025-06-13 14:06:44.829522
ENT019_ENT1070,ENT019,ENT1070,Execute_Accountsettings,Write_LoanOriginationSystemAsiaworkflowrules,3,1.3862943611198906,0,8,6,7.0,2,1,9,8.5,0,0,1,1,60.0,3,1.5077063447855414,False,0.24496195216612582,36,2025-06-13 14:06:44.829522
ENT019_ENT1073,ENT019,ENT1073,Execute_Accountsettings,Admin_LoanOriginationSystemAsiasystemparameters,1,0.6931471805599453,1,8,8,8.0,0,1,9,8.5,0,0,1,1,68.0,5,1.7527763411756543,False,0.284779271328238,36,2025-06-13 14:06:44.829522
ENT019_ENT1086,ENT019,ENT1086,Execute_Accountsettings,Read_LoanOriginationSystemEuropesystemparameters,5,1.791759469228055,0,8,5,6.5,3,1,9,8.5,0,0,1,1,56.0,3,0.6935533642180322,False,0.11268387018322142,36,2025-06-13 14:06:44.829522
ENT019_ENT112,ENT019,ENT112,Execute_Accountsettings,Admin_Servicerequests,2,1.0986122886681096,0,8,7,7.5,1,1,9,7.5,0,0,1,1,57.0,5,2.2729862388372366,False,0.36929946487126364,36,2025-06-13 14:06:44.829522
