combination_id,entitlement_1,entitlement_2,entitlement_1_name,entitlement_2_name,frequency,log_frequency,is_rare,max_risk,min_risk,avg_risk,risk_difference,both_high_risk,max_criticality,avg_criticality,same_application,same_type,same_function,cross_function_high_risk,combined_risk_score,cluster,distance_to_center,is_anomaly,anomaly_score,batch_id,processing_timestamp
ENT067_ENT1102,ENT067,ENT1102,Read_Paymentbatches,Admin_LoanOriginationSystemEuropereports,4,1.6094379124341003,0,8,5,6.5,3,1,8,8.0,0,0,1,1,52.0,3,0.9368671864066164,False,0.23015586636072485,72,2025-06-13 14:06:34.643932
ENT067_ENT114,ENT067,ENT114,Read_Paymentbatches,Read_Interactionhistory,4,1.6094379124341003,0,5,4,4.5,1,1,8,7.0,0,1,1,1,32.0,0,1.5282777393287137,False,0.37544498541370414,72,2025-06-13 14:06:34.643932
ENT067_ENT1254,ENT067,ENT1254,Read_Paymentbatches,Write_TreasuryManagementAmericasworkflowrules,4,1.6094379124341003,0,6,5,5.5,1,1,8,7.5,0,0,1,1,41.0,2,0.6394183176021966,False,0.15708296649721507,72,2025-06-13 14:06:34.643932
ENT067_ENT1847,ENT067,ENT1847,Read_Paymentbatches,Read_CardManagementAmericasdashboards,5,1.791759469228055,0,5,5,5.0,0,1,8,8.0,0,1,1,1,40.0,0,1.632994817213092,False,0.40117034983348243,72,2025-06-13 14:06:34.643932
ENT067_ENT1853,ENT067,ENT1853,Read_Paymentbatches,Read_CardManagementAmericasconfigurationsettings,4,1.6094379124341003,0,5,5,5.0,0,1,8,8.0,0,1,1,1,40.0,0,2.0076291731109657,False,0.49320505443327023,72,2025-06-13 14:06:34.643932
ENT067_ENT1854,ENT067,ENT1854,Read_Paymentbatches,Read_CardManagementAmericasreferencedata,5,1.791759469228055,0,5,5,5.0,0,1,8,8.0,0,1,1,1,40.0,0,1.632994817213092,False,0.40117034983348243,72,2025-06-13 14:06:34.643932
ENT067_ENT200,ENT067,ENT200,Read_Paymentbatches,Read_Investmentportfolios,5,1.791759469228055,0,5,4,4.5,1,1,8,7.5,0,1,1,1,34.0,0,0.8555668325850921,False,0.21018318118109347,72,2025-06-13 14:06:34.643932
ENT067_ENT225,ENT067,ENT225,Read_Paymentbatches,Execute_Pricingmodels,3,1.3862943611198906,0,8,5,6.5,3,1,9,8.5,0,0,1,1,56.0,3,1.01687889578301,False,0.2498119761676638,72,2025-06-13 14:06:34.643932
ENT067_ENT370,ENT067,ENT370,Read_Paymentbatches,Write_Cardaccounts,3,1.3862943611198906,0,6,5,5.5,1,1,8,8.0,0,0,1,1,44.0,2,0.6819193639309579,False,0.16752400369113368,72,2025-06-13 14:06:34.643932
ENT067_ENT585,ENT067,ENT585,Read_Paymentbatches,Write_GeneralLedgerauditlogs,2,1.0986122886681096,0,6,5,5.5,1,1,8,8.0,0,0,1,1,44.0,2,1.2036419310135769,False,0.29569319476655453,72,2025-06-13 14:06:34.643932
ENT067_ENT628,ENT067,ENT628,Read_Paymentbatches,Admin_HRSystemsystemparameters,2,1.0986122886681096,0,6,5,5.5,1,1,8,6.5,0,0,1,1,35.0,2,1.5317924619916858,False,0.3763084312161094,72,2025-06-13 14:06:34.643932
ENT067_ENT702,ENT067,ENT702,Read_Paymentbatches,Read_SharePointPortalauditlogs,4,1.6094379124341003,0,5,3,4.0,2,1,8,6.0,0,1,1,1,26.0,4,2.31648188739815,False,0.5690794847324829,72,2025-06-13 14:06:34.643932
ENT067_ENT880,ENT067,ENT880,Read_Paymentbatches,Read_CoreBankingEuropenotifications,4,1.6094379124341003,0,6,5,5.5,1,1,9,8.5,0,1,1,1,47.0,0,2.5942212583179267,False,0.6373104426142547,72,2025-06-13 14:06:34.643932
ENT067_ENT918,ENT067,ENT918,Read_Paymentbatches,Admin_CoreBankingAmericasauditlogs,1,0.6931471805599453,1,8,5,6.5,3,1,9,8.5,0,0,1,1,56.0,1,1.2062844280610527,False,0.29634236490095767,72,2025-06-13 14:06:34.643932
ENT1102_ENT114,ENT1102,ENT114,Admin_LoanOriginationSystemEuropereports,Read_Interactionhistory,4,1.6094379124341003,0,8,4,6.0,4,1,8,7.0,0,0,1,1,44.0,3,2.249962410858918,False,0.5527379499078188,72,2025-06-13 14:06:34.643932
ENT1102_ENT1254,ENT1102,ENT1254,Admin_LoanOriginationSystemEuropereports,Write_TreasuryManagementAmericasworkflowrules,3,1.3862943611198906,0,8,6,7.0,2,1,8,7.5,0,0,1,1,53.0,3,1.360022609190945,False,0.3341105190044095,72,2025-06-13 14:06:34.643932
ENT1102_ENT1847,ENT1102,ENT1847,Admin_LoanOriginationSystemEuropereports,Read_CardManagementAmericasdashboards,5,1.791759469228055,0,8,5,6.5,3,1,8,8.0,0,0,1,1,52.0,3,1.3600998911273805,False,0.33412950450341344,72,2025-06-13 14:06:34.643932
ENT1102_ENT1853,ENT1102,ENT1853,Admin_LoanOriginationSystemEuropereports,Read_CardManagementAmericasconfigurationsettings,4,1.6094379124341003,0,8,5,6.5,3,1,8,8.0,0,0,1,1,52.0,3,0.9368671864066164,False,0.23015586636072485,72,2025-06-13 14:06:34.643932
ENT1102_ENT1854,ENT1102,ENT1854,Admin_LoanOriginationSystemEuropereports,Read_CardManagementAmericasreferencedata,4,1.6094379124341003,0,8,5,6.5,3,1,8,8.0,0,0,1,1,52.0,3,0.9368671864066164,False,0.23015586636072485,72,2025-06-13 14:06:34.643932
ENT1102_ENT200,ENT1102,ENT200,Admin_LoanOriginationSystemEuropereports,Read_Investmentportfolios,5,1.791759469228055,0,8,4,6.0,4,1,8,7.5,0,0,1,1,46.0,3,2.2450295080083493,False,0.5515261062807615,72,2025-06-13 14:06:34.643932
ENT1102_ENT225,ENT1102,ENT225,Admin_LoanOriginationSystemEuropereports,Execute_Pricingmodels,3,1.3862943611198906,0,8,8,8.0,0,1,9,8.5,0,0,1,1,68.0,3,3.903073170080865,True,0.95885009098758,72,2025-06-13 14:06:34.643932
ENT1102_ENT370,ENT1102,ENT370,Admin_LoanOriginationSystemEuropereports,Write_Cardaccounts,3,1.3862943611198906,0,8,6,7.0,2,1,8,8.0,0,0,1,1,56.0,3,1.3104717393175758,False,0.32193758398213074,72,2025-06-13 14:06:34.643932
ENT1102_ENT585,ENT1102,ENT585,Admin_LoanOriginationSystemEuropereports,Write_GeneralLedgerauditlogs,2,1.0986122886681096,0,8,6,7.0,2,1,8,8.0,0,0,1,1,56.0,3,1.7554121442680555,False,0.43124405331536625,72,2025-06-13 14:06:34.643932
ENT1102_ENT628,ENT1102,ENT628,Admin_LoanOriginationSystemEuropereports,Admin_HRSystemsystemparameters,3,1.3862943611198906,0,8,6,7.0,2,1,8,6.5,0,1,1,1,47.0,3,2.8889128922962515,False,0.7097059852393347,72,2025-06-13 14:06:34.643932
ENT1102_ENT702,ENT1102,ENT702,Admin_LoanOriginationSystemEuropereports,Read_SharePointPortalauditlogs,4,1.6094379124341003,0,8,3,5.5,5,1,8,6.0,0,0,1,1,38.0,4,3.40133143605611,False,0.8355894995618921,72,2025-06-13 14:06:34.643932
ENT1102_ENT880,ENT1102,ENT880,Admin_LoanOriginationSystemEuropereports,Read_CoreBankingEuropenotifications,4,1.6094379124341003,0,8,6,7.0,2,1,9,8.5,0,0,1,1,59.0,3,1.4246594055726767,False,0.34998954442644253,72,2025-06-13 14:06:34.643932
ENT1102_ENT918,ENT1102,ENT918,Admin_LoanOriginationSystemEuropereports,Admin_CoreBankingAmericasauditlogs,1,0.6931471805599453,1,8,8,8.0,0,1,9,8.5,0,1,1,1,68.0,1,3.695971477156783,True,0.907972367601261,72,2025-06-13 14:06:34.643932
ENT114_ENT1254,ENT114,ENT1254,Read_Interactionhistory,Write_TreasuryManagementAmericasworkflowrules,3,1.3862943611198906,0,6,4,5.0,2,1,7,6.5,0,0,1,1,33.0,4,1.5642738255260555,False,0.3842879788759053,72,2025-06-13 14:06:34.643932
ENT114_ENT1847,ENT114,ENT1847,Read_Interactionhistory,Read_CardManagementAmericasdashboards,7,2.0794415416798357,0,5,4,4.5,1,1,8,7.0,0,1,1,1,32.0,0,0.9530585146733331,False,0.23413351574243743,72,2025-06-13 14:06:34.643932
ENT114_ENT1853,ENT114,ENT1853,Read_Interactionhistory,Read_CardManagementAmericasconfigurationsettings,6,1.9459101490553132,0,5,4,4.5,1,1,8,7.0,0,1,1,1,32.0,0,0.7338000734376313,False,0.1802692997343394,72,2025-06-13 14:06:34.643932
ENT114_ENT1854,ENT114,ENT1854,Read_Interactionhistory,Read_CardManagementAmericasreferencedata,6,1.9459101490553132,0,5,4,4.5,1,1,8,7.0,0,1,1,1,32.0,0,0.7338000734376313,False,0.1802692997343394,72,2025-06-13 14:06:34.643932
ENT114_ENT200,ENT114,ENT200,Read_Interactionhistory,Read_Investmentportfolios,7,2.0794415416798357,0,4,4,4.0,0,1,7,6.5,0,1,1,1,26.0,0,2.7186790136728782,False,0.6678854087616951,72,2025-06-13 14:06:34.643932
ENT114_ENT225,ENT114,ENT225,Read_Interactionhistory,Execute_Pricingmodels,3,1.3862943611198906,0,8,4,6.0,4,1,9,7.5,0,0,1,1,48.0,3,1.9027531164884308,False,0.4674406344357705,72,2025-06-13 14:06:34.643932
ENT114_ENT370,ENT114,ENT370,Read_Interactionhistory,Write_Cardaccounts,4,1.6094379124341003,0,6,4,5.0,2,1,8,7.0,0,0,1,1,36.0,2,1.7073270331788175,False,0.4194312045334131,72,2025-06-13 14:06:34.643932
ENT114_ENT585,ENT114,ENT585,Read_Interactionhistory,Write_GeneralLedgerauditlogs,3,1.3862943611198906,0,6,4,5.0,2,1,8,7.0,0,0,1,1,36.0,2,1.607220047211303,False,0.3948383802586237,72,2025-06-13 14:06:34.643932
ENT114_ENT628,ENT114,ENT628,Read_Interactionhistory,Admin_HRSystemsystemparameters,4,1.6094379124341003,0,6,4,5.0,2,1,6,5.5,0,0,1,1,27.0,4,1.7201480957666444,False,0.42258089619769734,72,2025-06-13 14:06:34.643932
ENT114_ENT702,ENT114,ENT702,Read_Interactionhistory,Read_SharePointPortalauditlogs,6,1.9459101490553132,0,4,3,3.5,1,1,6,5.0,0,1,1,1,18.0,4,3.452271583645097,True,0.848103732071043,72,2025-06-13 14:06:34.643932
ENT114_ENT880,ENT114,ENT880,Read_Interactionhistory,Read_CoreBankingEuropenotifications,6,1.9459101490553132,0,6,4,5.0,2,1,9,7.5,0,1,1,1,39.0,0,1.4101765187432744,False,0.3464316000198181,72,2025-06-13 14:06:34.643932
ENT114_ENT918,ENT114,ENT918,Read_Interactionhistory,Admin_CoreBankingAmericasauditlogs,1,0.6931471805599453,1,8,4,6.0,4,1,9,7.5,0,0,1,1,48.0,1,2.437839118725761,False,0.5988927593573268,72,2025-06-13 14:06:34.643932
ENT1254_ENT1847,ENT1254,ENT1847,Write_TreasuryManagementAmericasworkflowrules,Read_CardManagementAmericasdashboards,4,1.6094379124341003,0,6,5,5.5,1,1,8,7.5,0,0,1,1,41.0,2,0.6394183176021966,False,0.15708296649721507,72,2025-06-13 14:06:34.643932
ENT1254_ENT1853,ENT1254,ENT1853,Write_TreasuryManagementAmericasworkflowrules,Read_CardManagementAmericasconfigurationsettings,3,1.3862943611198906,0,6,5,5.5,1,1,8,7.5,0,0,1,1,41.0,2,0.27757245328011826,False,0.0681899519905165,72,2025-06-13 14:06:34.643932
ENT1254_ENT1854,ENT1254,ENT1854,Write_TreasuryManagementAmericasworkflowrules,Read_CardManagementAmericasreferencedata,4,1.6094379124341003,0,6,5,5.5,1,1,8,7.5,0,0,1,1,41.0,2,0.6394183176021966,False,0.15708296649721507,72,2025-06-13 14:06:34.643932
ENT1254_ENT200,ENT1254,ENT200,Write_TreasuryManagementAmericasworkflowrules,Read_Investmentportfolios,4,1.6094379124341003,0,6,4,5.0,2,1,7,7.0,0,0,1,1,35.0,4,1.7370694019015323,False,0.4267378758955004,72,2025-06-13 14:06:34.643932
ENT1254_ENT225,ENT1254,ENT225,Write_TreasuryManagementAmericasworkflowrules,Execute_Pricingmodels,3,1.3862943611198906,0,8,6,7.0,2,1,9,8.0,0,0,1,1,57.0,3,1.2345777420898099,False,0.3032930536399679,72,2025-06-13 14:06:34.643932
ENT1254_ENT370,ENT1254,ENT370,Write_TreasuryManagementAmericasworkflowrules,Write_Cardaccounts,3,1.3862943611198906,0,6,6,6.0,0,1,8,7.5,0,1,1,1,45.0,2,2.3934599409504607,False,0.5879903302217441,72,2025-06-13 14:06:34.643932
ENT1254_ENT585,ENT1254,ENT585,Write_TreasuryManagementAmericasworkflowrules,Write_GeneralLedgerauditlogs,1,0.6931471805599453,1,6,6,6.0,0,1,8,7.5,0,1,1,1,45.0,1,3.1895144497012753,False,0.783553391656992,72,2025-06-13 14:06:34.643932
ENT1254_ENT628,ENT1254,ENT628,Write_TreasuryManagementAmericasworkflowrules,Admin_HRSystemsystemparameters,2,1.0986122886681096,0,6,6,6.0,0,1,7,6.0,0,0,1,1,36.0,2,2.66773073005728,False,0.6553691775121885,72,2025-06-13 14:06:34.643932
ENT1254_ENT702,ENT1254,ENT702,Write_TreasuryManagementAmericasworkflowrules,Read_SharePointPortalauditlogs,4,1.6094379124341003,0,6,3,4.5,3,1,7,5.5,0,0,1,1,27.0,4,0.8587213161180133,False,0.2109581286880339,72,2025-06-13 14:06:34.643932
ENT1254_ENT880,ENT1254,ENT880,Write_TreasuryManagementAmericasworkflowrules,Read_CoreBankingEuropenotifications,4,1.6094379124341003,0,6,6,6.0,0,1,9,8.0,0,0,1,1,48.0,2,1.9603639084196958,False,0.4815936135570959,72,2025-06-13 14:06:34.643932
ENT1254_ENT918,ENT1254,ENT918,Write_TreasuryManagementAmericasworkflowrules,Admin_CoreBankingAmericasauditlogs,1,0.6931471805599453,1,8,6,7.0,2,1,9,8.0,0,0,1,1,57.0,1,0.8063638191668246,False,0.19809570245929656,72,2025-06-13 14:06:34.643932
ENT1847_ENT1853,ENT1847,ENT1853,Read_CardManagementAmericasdashboards,Read_CardManagementAmericasconfigurationsettings,7,2.0794415416798357,0,5,5,5.0,0,1,8,8.0,1,1,1,1,40.0,5,0.20724595702202056,False,0.05091316408584147,72,2025-06-13 14:06:34.643932
ENT1847_ENT1854,ENT1847,ENT1854,Read_CardManagementAmericasdashboards,Read_CardManagementAmericasreferencedata,7,2.0794415416798357,0,5,5,5.0,0,1,8,8.0,1,1,1,1,40.0,5,0.20724595702202056,False,0.05091316408584147,72,2025-06-13 14:06:34.643932
ENT1847_ENT200,ENT1847,ENT200,Read_CardManagementAmericasdashboards,Read_Investmentportfolios,8,2.1972245773362196,0,5,4,4.5,1,1,8,7.5,0,1,1,1,34.0,0,1.329289885929595,False,0.32656055178336685,72,2025-06-13 14:06:34.643932
ENT1847_ENT225,ENT1847,ENT225,Read_CardManagementAmericasdashboards,Execute_Pricingmodels,4,1.6094379124341003,0,8,5,6.5,3,1,9,8.5,0,0,1,1,56.0,3,1.0156679167749882,False,0.24951448050682748,72,2025-06-13 14:06:34.643932
ENT1847_ENT370,ENT1847,ENT370,Read_CardManagementAmericasdashboards,Write_Cardaccounts,4,1.6094379124341003,0,6,5,5.5,1,1,8,8.0,0,0,1,1,44.0,2,0.8926496160136306,False,0.21929313856982213,72,2025-06-13 14:06:34.643932
ENT1847_ENT585,ENT1847,ENT585,Read_CardManagementAmericasdashboards,Write_GeneralLedgerauditlogs,3,1.3862943611198906,0,6,5,5.5,1,1,8,8.0,0,0,1,1,44.0,2,0.6819193639309579,False,0.16752400369113368,72,2025-06-13 14:06:34.643932
ENT1847_ENT628,ENT1847,ENT628,Read_CardManagementAmericasdashboards,Admin_HRSystemsystemparameters,4,1.6094379124341003,0,6,5,5.5,1,1,8,6.5,0,0,1,1,35.0,2,1.3017133269233054,False,0.31978594496456686,72,2025-06-13 14:06:34.643932
