combination_id,entitlement_1,entitlement_2,entitlement_1_name,entitlement_2_name,frequency,log_frequency,is_rare,max_risk,min_risk,avg_risk,risk_difference,both_high_risk,max_criticality,avg_criticality,same_application,same_type,same_function,cross_function_high_risk,combined_risk_score,cluster,distance_to_center,is_anomaly,anomaly_score,batch_id,processing_timestamp
ENT1045_ENT1226,ENT1045,ENT1226,Execute_LoanOriginationSystemAsiaworkflowrules,Write_TreasuryManagementEuropeuseraccounts,3,1.3862943611198906,0,7,6,6.5,1,1,8,7.5,0,0,1,1,49.0,1,1.3796581567572956,False,0.19826760892782794,6,2025-06-13 14:08:49.985897
ENT1045_ENT126,ENT1045,ENT126,Execute_LoanOriginationSystemAsiaworkflowrules,Admin_Approvalworkflow,2,1.0986122886681096,0,8,7,7.5,1,1,8,8.0,0,0,1,1,60.0,1,1.9017027255299488,False,0.2732894742336416,6,2025-06-13 14:08:49.985897
ENT1045_ENT1432,ENT1045,ENT1432,Execute_LoanOriginationSystemAsiaworkflowrules,Read_RiskEngineAsiaworkflowrules,5,1.791759469228055,0,7,5,6.0,2,1,8,8.0,0,0,1,1,48.0,5,1.726737744759783,False,0.248145645515274,6,2025-06-13 14:08:49.985897
ENT1045_ENT1611,ENT1045,ENT1611,Execute_LoanOriginationSystemAsiaworkflowrules,Read_RegReportingAmericasreports,6,1.9459101490553132,0,7,4,5.5,3,1,8,7.5,0,0,1,1,42.0,5,1.7748289515523652,False,0.2550567260133806,6,2025-06-13 14:08:49.985897
ENT1045_ENT1902,ENT1045,ENT1902,Execute_LoanOriginationSystemAsiaworkflowrules,Execute_WealthManagementAsiareports,2,1.0986122886681096,0,7,6,6.5,1,1,8,7.5,0,1,1,1,49.0,1,2.320774974053111,False,0.3335134161396455,6,2025-06-13 14:08:49.985897
ENT1045_ENT1964,ENT1045,ENT1964,Execute_LoanOriginationSystemAsiaworkflowrules,Read_WealthManagementAmericasreports,5,1.791759469228055,0,7,4,5.5,3,1,8,7.5,0,0,1,1,42.0,5,0.9774622149413819,False,0.1404689235696077,6,2025-06-13 14:08:49.985897
ENT1045_ENT262,ENT1045,ENT262,Execute_LoanOriginationSystemAsiaworkflowrules,Write_Exposurereports,4,1.6094379124341003,0,7,6,6.5,1,1,8,8.0,0,0,1,1,52.0,1,1.465852914849029,False,0.21065446613970962,6,2025-06-13 14:08:49.985897
ENT1045_ENT503,ENT1045,ENT503,Execute_LoanOriginationSystemAsiaworkflowrules,Read_MobileBankingworkflowrules,5,1.791759469228055,0,7,4,5.5,3,1,8,7.5,0,0,1,1,42.0,5,0.9774622149413819,False,0.1404689235696077,6,2025-06-13 14:08:49.985897
ENT1045_ENT514,ENT1045,ENT514,Execute_LoanOriginationSystemAsiaworkflowrules,Read_MobileBankingbatchjobs,4,1.6094379124341003,0,7,4,5.5,3,1,8,7.5,0,0,1,1,42.0,5,0.49074021968113485,False,0.07052318683751449,6,2025-06-13 14:08:49.985897
ENT1045_ENT579,ENT1045,ENT579,Execute_LoanOriginationSystemAsiaworkflowrules,Execute_GeneralLedgernotifications,5,1.791759469228055,0,7,7,7.0,0,1,8,8.0,0,1,1,1,56.0,1,2.9187012686000737,True,0.4194400756924272,6,2025-06-13 14:08:49.985897
ENT1045_ENT724,ENT1045,ENT724,Execute_LoanOriginationSystemAsiaworkflowrules,Read_DataWarehouseconfigurationsettings,5,1.791759469228055,0,7,4,5.5,3,1,8,7.5,0,0,1,1,42.0,5,0.9774622149413819,False,0.1404689235696077,6,2025-06-13 14:08:49.985897
ENT1045_ENT739,ENT1045,ENT739,Execute_LoanOriginationSystemAsiaworkflowrules,Execute_DataWarehouseconfigurationsettings,4,1.6094379124341003,0,7,6,6.5,1,1,8,7.5,0,1,1,1,49.0,1,2.3418835972568717,False,0.3365468894894532,6,2025-06-13 14:08:49.985897
ENT1045_ENT817,ENT1045,ENT817,Execute_LoanOriginationSystemAsiaworkflowrules,Write_CoreBankingAsiasystemparameters,3,1.3862943611198906,0,7,7,7.0,0,1,9,8.5,0,0,1,1,59.5,1,2.3956368933020706,False,0.344271656256259,6,2025-06-13 14:08:49.985897
ENT1045_ENT938,ENT1045,ENT938,Execute_LoanOriginationSystemAsiaworkflowrules,Admin_PaymentHubAsiauseraccounts,5,1.791759469228055,0,8,7,7.5,1,1,8,8.0,0,0,1,1,60.0,1,2.550815609143761,False,0.36657204479506655,6,2025-06-13 14:08:49.985897
ENT1226_ENT126,ENT1226,ENT126,Write_TreasuryManagementEuropeuseraccounts,Admin_Approvalworkflow,2,1.0986122886681096,0,8,6,7.0,2,1,8,7.5,0,0,1,1,53.0,1,1.8841818541274802,False,0.2707715887253471,6,2025-06-13 14:08:49.985897
ENT1226_ENT1432,ENT1226,ENT1432,Write_TreasuryManagementEuropeuseraccounts,Read_RiskEngineAsiaworkflowrules,5,1.791759469228055,0,6,5,5.5,1,1,8,7.5,0,0,1,1,41.0,5,2.139275113833265,False,0.3074304744121794,6,2025-06-13 14:08:49.985897
ENT1226_ENT1611,ENT1226,ENT1611,Write_TreasuryManagementEuropeuseraccounts,Read_RegReportingAmericasreports,4,1.6094379124341003,0,6,4,5.0,2,1,7,7.0,0,0,1,1,35.0,2,1.1470370252723034,False,0.16483814286790396,6,2025-06-13 14:08:49.985897
ENT1226_ENT1902,ENT1226,ENT1902,Write_TreasuryManagementEuropeuseraccounts,Execute_WealthManagementAsiareports,2,1.0986122886681096,0,6,6,6.0,0,1,7,7.0,0,0,1,1,42.0,2,2.489276287238807,False,0.3577283655478735,6,2025-06-13 14:08:49.985897
ENT1226_ENT1964,ENT1226,ENT1964,Write_TreasuryManagementEuropeuseraccounts,Read_WealthManagementAmericasreports,4,1.6094379124341003,0,6,4,5.0,2,1,7,7.0,0,0,1,1,35.0,2,1.1470370252723034,False,0.16483814286790396,6,2025-06-13 14:08:49.985897
ENT1226_ENT262,ENT1226,ENT262,Write_TreasuryManagementEuropeuseraccounts,Write_Exposurereports,3,1.3862943611198906,0,6,6,6.0,0,1,8,7.5,0,1,1,1,45.0,1,2.718685032881542,False,0.39069618677441725,6,2025-06-13 14:08:49.985897
ENT1226_ENT503,ENT1226,ENT503,Write_TreasuryManagementEuropeuseraccounts,Read_MobileBankingworkflowrules,4,1.6094379124341003,0,6,4,5.0,2,1,7,7.0,0,0,1,1,35.0,2,1.1470370252723034,False,0.16483814286790396,6,2025-06-13 14:08:49.985897
ENT1226_ENT514,ENT1226,ENT514,Write_TreasuryManagementEuropeuseraccounts,Read_MobileBankingbatchjobs,4,1.6094379124341003,0,6,4,5.0,2,1,7,7.0,0,0,1,1,35.0,2,1.1470370252723034,False,0.16483814286790396,6,2025-06-13 14:08:49.985897
ENT1226_ENT579,ENT1226,ENT579,Write_TreasuryManagementEuropeuseraccounts,Execute_GeneralLedgernotifications,2,1.0986122886681096,0,7,6,6.5,1,1,8,7.5,0,0,1,1,49.0,1,1.7246094427989254,False,0.24783979196830014,6,2025-06-13 14:08:49.985897
ENT1226_ENT724,ENT1226,ENT724,Write_TreasuryManagementEuropeuseraccounts,Read_DataWarehouseconfigurationsettings,3,1.3862943611198906,0,6,4,5.0,2,1,7,7.0,0,0,1,1,35.0,2,0.568985494353407,False,0.08176764144620899,6,2025-06-13 14:08:49.985897
ENT1226_ENT739,ENT1226,ENT739,Write_TreasuryManagementEuropeuseraccounts,Execute_DataWarehouseconfigurationsettings,3,1.3862943611198906,0,6,6,6.0,0,1,7,7.0,0,0,1,1,42.0,2,2.218852862018458,False,0.3188664158294522,6,2025-06-13 14:08:49.985897
ENT1226_ENT817,ENT1226,ENT817,Write_TreasuryManagementEuropeuseraccounts,Write_CoreBankingAsiasystemparameters,3,1.3862943611198906,0,7,6,6.5,1,1,9,8.0,0,1,1,1,52.5,1,2.1259390384630894,False,0.30551397664555824,6,2025-06-13 14:08:49.985897
ENT1226_ENT938,ENT1226,ENT938,Write_TreasuryManagementEuropeuseraccounts,Admin_PaymentHubAsiauseraccounts,4,1.6094379124341003,0,8,6,7.0,2,1,8,7.5,0,0,1,1,53.0,1,1.9101213475412584,False,0.27449929570171644,6,2025-06-13 14:08:49.985897
ENT126_ENT1432,ENT126,ENT1432,Admin_Approvalworkflow,Read_RiskEngineAsiaworkflowrules,2,1.0986122886681096,0,8,5,6.5,3,1,8,8.0,0,0,1,1,52.0,1,2.4626078032458607,False,0.35389589695475543,6,2025-06-13 14:08:49.985897
ENT126_ENT1611,ENT126,ENT1611,Admin_Approvalworkflow,Read_RegReportingAmericasreports,2,1.0986122886681096,0,8,4,6.0,4,1,8,7.5,0,0,1,1,46.0,5,2.595242810975175,False,0.3729565792794432,6,2025-06-13 14:08:49.985897
ENT126_ENT1902,ENT126,ENT1902,Admin_Approvalworkflow,Execute_WealthManagementAsiareports,1,0.6931471805599453,1,8,6,7.0,2,1,8,7.5,0,0,1,1,53.0,4,0.9285455322476809,False,0.1334392157634678,6,2025-06-13 14:08:49.985897
ENT126_ENT1964,ENT126,ENT1964,Admin_Approvalworkflow,Read_WealthManagementAmericasreports,1,0.6931471805599453,1,8,4,6.0,4,1,8,7.5,0,0,1,1,46.0,4,2.0247820439901476,False,0.29097692968052236,6,2025-06-13 14:08:49.985897
ENT126_ENT262,ENT126,ENT262,Admin_Approvalworkflow,Write_Exposurereports,1,0.6931471805599453,1,8,6,7.0,2,1,8,8.0,0,0,1,1,56.0,4,1.1422634946110755,False,0.16415214938052458,6,2025-06-13 14:08:49.985897
ENT126_ENT503,ENT126,ENT503,Admin_Approvalworkflow,Read_MobileBankingworkflowrules,1,0.6931471805599453,1,8,4,6.0,4,1,8,7.5,0,0,1,1,46.0,4,2.0247820439901476,False,0.29097692968052236,6,2025-06-13 14:08:49.985897
ENT126_ENT514,ENT126,ENT514,Admin_Approvalworkflow,Read_MobileBankingbatchjobs,2,1.0986122886681096,0,8,4,6.0,4,1,8,7.5,0,0,1,1,46.0,5,2.595242810975175,False,0.3729565792794432,6,2025-06-13 14:08:49.985897
ENT126_ENT579,ENT126,ENT579,Admin_Approvalworkflow,Execute_GeneralLedgernotifications,1,0.6931471805599453,1,8,7,7.5,1,1,8,8.0,0,0,1,1,60.0,4,2.385670485675481,False,0.34283940595567125,6,2025-06-13 14:08:49.985897
ENT126_ENT724,ENT126,ENT724,Admin_Approvalworkflow,Read_DataWarehouseconfigurationsettings,2,1.0986122886681096,0,8,4,6.0,4,1,8,7.5,0,0,1,1,46.0,5,2.595242810975175,False,0.3729565792794432,6,2025-06-13 14:08:49.985897
ENT126_ENT739,ENT126,ENT739,Admin_Approvalworkflow,Execute_DataWarehouseconfigurationsettings,2,1.0986122886681096,0,8,6,7.0,2,1,8,7.5,0,0,1,1,53.0,1,1.8841818541274802,False,0.2707715887253471,6,2025-06-13 14:08:49.985897
ENT126_ENT817,ENT126,ENT817,Admin_Approvalworkflow,Write_CoreBankingAsiasystemparameters,2,1.0986122886681096,0,8,7,7.5,1,1,9,8.5,0,0,1,1,63.5,1,2.7451324911443615,True,0.3944968922508465,6,2025-06-13 14:08:49.985897
ENT126_ENT938,ENT126,ENT938,Admin_Approvalworkflow,Admin_PaymentHubAsiauseraccounts,2,1.0986122886681096,0,8,8,8.0,0,1,8,8.0,0,1,1,1,64.0,1,3.2569983056471323,True,0.4680559913916727,6,2025-06-13 14:08:49.985897
ENT1432_ENT1611,ENT1432,ENT1611,Read_RiskEngineAsiaworkflowrules,Read_RegReportingAmericasreports,6,1.9459101490553132,0,5,4,4.5,1,1,8,7.5,0,1,1,1,34.0,0,1.8576608054331674,False,0.26696030773148216,6,2025-06-13 14:08:49.985897
ENT1432_ENT1902,ENT1432,ENT1902,Read_RiskEngineAsiaworkflowrules,Execute_WealthManagementAsiareports,2,1.0986122886681096,0,6,5,5.5,1,1,8,7.5,0,0,1,1,41.0,2,2.4027046205335387,False,0.34528734363640745,6,2025-06-13 14:08:49.985897
ENT1432_ENT1964,ENT1432,ENT1964,Read_RiskEngineAsiaworkflowrules,Read_WealthManagementAmericasreports,6,1.9459101490553132,0,5,4,4.5,1,1,8,7.5,0,1,1,1,34.0,0,1.8576608054331674,False,0.26696030773148216,6,2025-06-13 14:08:49.985897
ENT1432_ENT262,ENT1432,ENT262,Read_RiskEngineAsiaworkflowrules,Write_Exposurereports,4,1.6094379124341003,0,6,5,5.5,1,1,8,8.0,0,0,1,1,44.0,5,2.110424583190015,False,0.3032844287421559,6,2025-06-13 14:08:49.985897
ENT1432_ENT503,ENT1432,ENT503,Read_RiskEngineAsiaworkflowrules,Read_MobileBankingworkflowrules,6,1.9459101490553132,0,5,4,4.5,1,1,8,7.5,0,1,1,1,34.0,0,1.8576608054331674,False,0.26696030773148216,6,2025-06-13 14:08:49.985897
