combination_id,entitlement_1,entitlement_2,entitlement_1_name,entitlement_2_name,frequency,log_frequency,is_rare,max_risk,min_risk,avg_risk,risk_difference,both_high_risk,max_criticality,avg_criticality,same_application,same_type,same_function,cross_function_high_risk,combined_risk_score,cluster,distance_to_center,is_anomaly,anomaly_score,batch_id,processing_timestamp
ENT007_ENT1005,ENT007,ENT1005,Read_Accountbalances,Admin_PaymentHubAmericasreports,4,1.6094379124341003,0,8,6,7.0,2,1,9,8.5,0,0,1,1,59.0,0,1.5734092023165498,False,0.3857311630578264,57,2025-06-13 14:07:33.755024
ENT007_ENT1042,ENT007,ENT1042,Read_Accountbalances,Write_LoanOriginationSystemAsiabatchjobs,5,1.791759469228055,0,6,6,6.0,0,1,9,8.5,0,0,1,1,51.0,0,1.7440294341269102,False,0.42755978612708784,57,2025-06-13 14:07:33.755024
ENT007_ENT1088,ENT007,ENT1088,Read_Accountbalances,Write_LoanOriginationSystemEuropereferencedata,3,1.3862943611198906,0,6,6,6.0,0,1,9,8.5,0,0,1,1,51.0,0,2.4193350785390004,False,0.5931152126843198,57,2025-06-13 14:07:33.755024
ENT007_ENT1191,ENT007,ENT1191,Read_Accountbalances,Read_TreasuryManagementAsiadashboards,6,1.9459101490553132,0,6,4,5.0,2,1,9,8.0,0,1,1,1,41.0,4,1.5678677706394237,False,0.3843726462252845,57,2025-06-13 14:07:33.755024
ENT007_ENT1255,ENT007,ENT1255,Read_Accountbalances,Read_TreasuryManagementAmericasworkflowrules,7,2.0794415416798357,0,6,4,5.0,2,1,9,8.0,0,1,1,1,41.0,4,1.8315722865258879,False,0.449021467057605,57,2025-06-13 14:07:33.755024
ENT007_ENT1345,ENT007,ENT1345,Read_Accountbalances,Write_TradingPlatformEuropeconfigurationsettings,7,2.0794415416798357,0,7,6,6.5,1,1,9,9.0,0,0,1,1,58.5,0,1.5359524722199889,False,0.37654841006310813,57,2025-06-13 14:07:33.755024
ENT007_ENT1359,ENT007,ENT1359,Read_Accountbalances,Execute_TradingPlatformEuropesystemparameters,6,1.9459101490553132,0,8,6,7.0,2,1,9,9.0,0,0,1,1,63.0,0,1.7707768512201993,False,0.43411708367498375,57,2025-06-13 14:07:33.755024
ENT007_ENT1694,ENT007,ENT1694,Read_Accountbalances,Read_FraudDetectionEuropebatchjobs,6,1.9459101490553132,0,6,6,6.0,0,1,9,9.0,0,1,1,1,54.0,0,2.730866441325257,False,0.6694890858761179,57,2025-06-13 14:07:33.755024
ENT007_ENT1894,ENT007,ENT1894,Read_Accountbalances,Admin_WealthManagementAsiauseraccounts,2,1.0986122886681096,0,8,6,7.0,2,1,9,8.0,0,0,1,1,55.0,2,2.1486617207999963,False,0.5267579364362127,57,2025-06-13 14:07:33.755024
ENT007_ENT483,ENT007,ENT483,Read_Accountbalances,Execute_MobileBankingsystemparameters,6,1.9459101490553132,0,6,6,6.0,0,1,9,8.0,0,0,1,1,48.0,0,1.9239161697344924,False,0.47166015089070285,57,2025-06-13 14:07:33.755024
